movie_id,title,year,genres,avg_rating
73276,"Age of Stupid, The ",2009,Documentary,3.5135135135135136
69911,Senso ,1954,Drama|Romance|War,3.5135135135135136
2173,"Navigator: A Mediaeval Odyssey, The ",1988,Adventure|Fantasy|Sci-Fi,3.5134370579915135
176567,The Endless ,2017,Horror|Sci-Fi|Thriller,3.513333333333333
49815,"Place Promised in Our Early Days, The ","Kumo no mukô, yakusoku no basho) ",Animation|Drama|Romance|Sci-Fi|War,3.513333333333333
69495,Breakfast with Scot ,2007,Drama|Romance,3.513157894736842
64499,Che: Part One ,2008,Drama|War,3.513157894736842
5748,"Inquisitor, The ",a.k.a. Under Suspicion) ,Crime|Drama,3.513157894736842
4029,State and Main ,2000,Comedy|Drama,3.513133892739876
4954,Ocean's Eleven ,a.k.a. Ocean's 11) ,Comedy|Crime,3.5129940443963186
177243,Marshall ,2017,Drama,3.5128205128205128
33896,3 Extremes ,Three... Extremes) ,Horror,3.512720156555773
6288,Better Luck Tomorrow ,2002,Crime|Drama,3.5126582278481013
2187,Stage Fright ,1950,Mystery|Romance|Thriller,3.512635379061372
1684,Mrs. Dalloway ,1997,Drama|Romance,3.512589928057554
183671,Spielberg ,2017,Documentary,3.5125
60293,"Wackness, The ",2008,Comedy|Drama|Romance,3.5122199592668024
4000,"Bounty, The ",1984,Adventure|Drama,3.512214983713355
171467,The Age of Shadows ,2016,Action|Drama|Thriller,3.5121951219512195
151951,Holding the Man ,2015,Drama,3.5121951219512195
72037,Darkness/Light/Darkness ,Tma/Svetlo/Tma) ,Animation|Comedy|Fantasy,3.5121951219512195
6499,Orphans of the Storm ,1921,Drama,3.5121951219512195
735,Cemetery Man ,Dellamorte Dellamore) ,Horror,3.5119787045252884
39307,Dreamer: Inspired by a True Story ,2005,Children|Drama,3.511904761904762
6200,Insignificance ,1985,Comedy|Drama,3.511904761904762
48660,"Elementary Particles, The ",Elementarteilchen) ,Drama|Romance,3.511904761904762
8795,Musa the Warrior ,Musa) ,Action|Adventure|Drama|War,3.511764705882353
109280,"Summit, The ",2012,Documentary,3.511627906976744
148367,Sanjay's Super Team ,2015,Animation,3.511627906976744
7054,Little Women ,1949,Drama,3.511627906976744
51709,"Host, The ",Gwoemul) ,Comedy|Drama|Horror|Sci-Fi|Thriller,3.511572498298162
44168,"Naked Spur, The ",1953,Western,3.5113636363636362
6749,"Prince and the Pauper, The ",1937,Adventure|Drama,3.511278195488722
73900,Hum Tum ,2004,Comedy|Drama|Musical|Romance,3.510869565217391
136588,Santa Claus is Comin' to Town ,1970,Animation|Children|Fantasy,3.510869565217391
52813,Thieves' Highway ,1949,Drama|Film-Noir|Thriller,3.510869565217391
143969,Er ist wieder da ,2015,Comedy,3.5108359133126936
139642,Southpaw ,2015,Action|Drama,3.5107066381156318
860,"Maybe, Maybe Not ","Bewegte Mann, Der) ",Comedy,3.510703363914373
112850,Words and Pictures ,2013,Comedy|Drama|Romance,3.5106382978723403
26501,Choose Me ,1984,Comedy|Romance,3.5106382978723403
3143,Hell in the Pacific ,1968,Drama|War,3.5105263157894737
1465,Rosewood ,1997,Action|Drama,3.510485651214128
118696,The Hobbit: The Battle of the Five Armies ,2014,Adventure|Fantasy,3.510418554085885
106163,"Touch of Sin, A ",Tian zhu ding) ,Drama,3.5104166666666665
65130,Revolutionary Road ,2008,Drama|Romance,3.510306242638398
161954,Anthropoid ,2016,War,3.51025641025641
134601,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau ,2014,Documentary,3.510204081632653
39427,Stay ,2005,Thriller,3.5101931330472103
141,"Birdcage, The ",1996,Comedy,3.5101652454593633
1312,Female Perversions ,1996,Drama,3.51006711409396
115170,"Judge, The ",2014,Drama,3.5100502512562812
3320,Mifune's Last Song ,Mifunes sidste sang) ,Comedy|Drama|Romance,3.5099750623441395
6459,"Desert Fox, The ",1951,Drama|War,3.5098039215686274
93240,Children Who Chase Lost Voices from Deep Below ,Hoshi o ou kodomo) ,Animation|Drama|Fantasy,3.50974025974026
3282,Different for Girls ,1996,Comedy,3.5096153846153846
8464,Super Size Me ,2004,Comedy|Documentary|Drama,3.5095757353614956
539,Sleepless in Seattle ,1993,Comedy|Drama|Romance,3.5094537441802607
32371,Call Northside 777 ,1948,Crime|Drama|Film-Noir,3.509433962264151
5856,Do You Remember Dolly Bell? ,"Sjecas li se, Dolly Bell) ",Comedy|Drama|Romance,3.509433962264151
1879,"Hanging Garden, The ",1997,Drama|Romance,3.5093457943925235
26704,State of Grace ,1990,Crime|Drama|Thriller,3.5093167701863353
188697,Happy as Lazzaro ,2018,Drama,3.509259259259259
1054,Get on the Bus ,1996,Drama,3.5089531680440773
8583,"Clock, The ",1945,Adventure|Drama|Romance,3.5089285714285716
253,Interview with the Vampire: The Vampire Chronicles ,1994,Drama|Horror,3.508920477209269
156,Blue in the Face ,1995,Comedy|Drama,3.5088757396449703
27695,Nicotina ,2003,Action|Comedy|Drama,3.508771929824561
55360,Climates ,Iklimler) ,Drama,3.5086206896551726
203218,Good Boys ,2019,Comedy,3.5086206896551726
94931,Take This Waltz ,2011,Drama|Romance,3.5083056478405314
66385,Taking Chance ,2009,Drama|War,3.5082872928176796
2897,And the Ship Sails On ,E la nave va) ,Comedy|War,3.508241758241758
106487,The Hunger Games: Catching Fire ,2013,Action|Adventure|Sci-Fi|IMAX,3.5082304526748973
111924,"Grand Seduction, The ",2013,Comedy,3.508130081300813
33237,San Francisco ,1936,Drama|Musical|Romance,3.507936507936508
175,Kids ,1995,Drama,3.507799325463744
2763,"Thomas Crown Affair, The ",1999,Action|Mystery,3.5077312945623227
6779,"Same Time, Next Year ",1978,Comedy|Drama|Romance,3.507645259938838
342,Muriel's Wedding ,1994,Comedy,3.507638565440149
79242,"Kids Are All Right, The ",2010,Comedy|Drama,3.5075508864084046
81568,"Fuehrer's Face, Der ",1942,Animation|War,3.5073529411764706
1933,"Life of Emile Zola, The ",1937,Drama,3.5073529411764706
59220,Outsourced ,2006,Comedy|Romance,3.5072463768115942
6428,Two Mules for Sister Sara ,1970,Comedy|War|Western,3.507082152974504
54196,Brand Upon the Brain! ,2006,Adventure|Fantasy|Mystery,3.507042253521127
6181,"Red Badge of Courage, The ",1951,Drama|War,3.5069444444444446
70769,If Only ,2004,Drama|Fantasy|Romance|Thriller,3.5068965517241377
1081,Victor/Victoria ,1982,Comedy|Musical|Romance,3.506826414042909
26203,Colossus: The Forbin Project ,1970,Sci-Fi|Thriller,3.506734006734007
45183,"Protector, The ",a.k.a. Warrior King) ,Action|Comedy|Crime|Thriller,3.5066964285714284
3915,Girlfight ,2000,Drama,3.506675567423231
49902,"Decameron, The ","Decameron, Il) ",Comedy|Drama,3.5065789473684212
165,Die Hard: With a Vengeance ,1995,Action|Crime|Thriller,3.506566659749192
7083,Sweet Dreams ,1985,Drama,3.5064102564102564
3964,"Adventures of Ichabod and Mr. Toad, The ",1949,Animation|Children,3.506338028169014
179749,Creep 2 ,2017,Comedy|Horror,3.5063291139240507
102005,Like Someone In Love ,2012,Drama,3.5063291139240507
3213,Batman: Mask of the Phantasm ,1993,Animation|Children,3.5062398263700487
88179,One Day ,2011,Drama|Romance,3.5062217194570136
1397,Bastard Out of Carolina ,1996,Drama,3.506140350877193
850,Cyclo ,Xich lo) ,Crime|Drama,3.506072874493927
42556,7 Faces of Dr. Lao ,1964,Fantasy|Mystery|Western,3.5058823529411764
925,Golden Earrings ,1947,Adventure|Romance|War,3.505813953488372
169220,A Fantastic Woman ,2017,Drama,3.5056818181818183
7757,Jason and the Argonauts ,1963,Action|Adventure|Fantasy,3.5056746532156366
26237,Zabriskie Point ,1970,Drama|Romance,3.505586592178771
3176,"Talented Mr. Ripley, The ",1999,Drama|Mystery|Thriller,3.5054833321228847
141544,Turbo Kid ,2015,Action|Adventure|Sci-Fi,3.505338078291815
6723,Once Upon a Time in China III ,Wong Fei-hung tsi sam: Siwong tsangba) ,Action,3.5052631578947366
5383,"Hound of the Baskervilles, The ",1959,Crime|Horror|Mystery,3.505037783375315
70992,Cargo 200 ,Gruz 200) ,Drama,3.504950495049505
61352,Traitor ,2008,Crime|Drama|Thriller,3.5049088359046285
4176,Madadayo ,a.k.a. Not Yet) ,Drama,3.504854368932039
190939,A Simple Favor ,2018,Crime|Mystery|Thriller,3.504835589941973
36525,Just Like Heaven ,2005,Comedy|Fantasy|Romance,3.504754358161648
6140,Tenebre ,1982,Horror|Mystery|Thriller,3.5046583850931676
2744,Otello ,1986,Drama,3.504524886877828
157338,Free State of Jones ,2016,Action|Drama|Thriller,3.5042735042735043
95443,"Giant Mechanical Man, The ",2012,Comedy|Drama|Romance,3.5042372881355934
6409,Bend of the River ,1952,Western,3.5042372881355934
33539,Deep Blue ,2003,Documentary,3.5042372881355934
43910,Neil Young: Heart of Gold ,2006,Documentary|Musical,3.5040650406504064
4729,Aberdeen ,2000,Drama,3.503731343283582
104211,We're the Millers ,2013,Comedy|Crime,3.5036806342015856
50651,Kenny ,2006,Comedy,3.5035971223021583
2344,Runaway Train ,1985,Action|Adventure|Drama|Thriller,3.503498727735369
2181,Marnie ,1964,Drama|Mystery|Romance|Thriller,3.503421727972626
5267,"Rookie, The ",2002,Drama,3.503351206434316
79824,Babies ,Bébé,Documentary,3.5032894736842106
117545,Asterix: The Land of the Gods ,Astérix: Le domaine des dieux) ,Animation,3.5031645569620253
126599,The Little Death ,2014,Comedy,3.5031645569620253
55286,Things We Lost in the Fire ,2007,Drama|Romance,3.503154574132492
3984,Diamonds Are Forever ,1971,Action|Adventure|Thriller,3.5031182795698923
102407,"Great Gatsby, The ",2013,Drama,3.503013344812742
5425,Dark Blue World ,Tmavomodrý svet) ,Drama|War,3.502923976608187
56941,P.S. I Love You ,2007,Comedy|Drama|Romance,3.5028961522548614
26240,"Beguiled, The ",1971,Drama|Thriller|War,3.5026041666666665
103141,Monsters University ,2013,Adventure|Animation|Comedy,3.502423263327948
7713,Cat People ,1942,Drama|Horror|Romance|Thriller,3.502242152466368
170729,Louis C.K. 2017 ,2017,Comedy,3.502202643171806
1535,Love! Valour! Compassion! ,1997,Drama|Romance,3.502164502164502
40732,"Descent, The ",2005,Adventure|Drama|Horror|Thriller,3.5019788918205803
2434,Down in the Delta ,1998,Drama,3.5019762845849804
767,"Grass Harp, The ",1995,Comedy|Drama,3.50177304964539
6989,Gorky Park ,1983,Crime|Drama|Thriller,3.501751313485114
84273,Zeitgeist: Moving Forward ,2011,Documentary,3.5017421602787455
27816,Saints and Soldiers ,2003,Action|Adventure|Drama|War,3.5014492753623188
79588,Charlie St. Cloud ,2010,Drama|Fantasy|Romance,3.5013262599469495
1376,Star Trek IV: The Voyage Home ,1986,Adventure|Comedy|Sci-Fi,3.5012713547874452
86833,Bridesmaids ,2011,Comedy,3.5010773282259997
2915,Risky Business ,1983,Comedy,3.5007030550939535
2174,Beetlejuice ,1988,Comedy|Fantasy,3.5006235909243535
2018,Bambi ,1942,Animation|Children|Drama,3.5003770739064857
266,Legends of the Fall ,1994,Drama|Romance|War|Western,3.5003490069166827
117502,Black Beauty ,1946,Children|Drama|Romance,3.5
117997,The Sword and the Rose ,1953,Adventure|Children|Drama,3.5
97845,"Men Who Made the Movies: Samuel Fuller, The ",2002,Documentary,3.5
116578,Dante's Inferno ,1911,Adventure|Drama|Fantasy|Horror,3.5
118023,Orders to Kill ,1958,Drama|War,3.5
116253,IMAX: Coral Reef Adventure ,2003,Children|Documentary|IMAX,3.5
142428,Winter Meeting ,1948,Drama|Romance,3.5
117989,The Story of Robin Hood and His Merrie Men ,1952,Action|Adventure|Children,3.5
116451,Frisco Kid ,1935,Adventure|Romance,3.5
117985,Anne of the Indies ,1951,Action|Adventure|Drama|Romance,3.5
117960,Against the Wind ,1949,Action|Drama|War,3.5
142378,L'odore della notte ,1998,(no genres listed),3.5
142358,Snowden’s Great Escape ,2015,Documentary,3.5
116517,Navy Blues ,1929,Comedy|Drama,3.5
116449,Endless Love ,1993,Drama|Romance,3.5
117324,Nothing to Lose ,2008,Crime|Thriller,3.5
97124,Tank on the Moon ,2007,Documentary,3.5
118191,Great Expectations ,1934,Drama|Romance,3.5
117330,The Mark of the Angels - Miserere ,2013,Thriller,3.5
142042,The Inextinguishable Fire ,1969,(no genres listed),3.5
118193,Hand in Hand ,1961,Children|Drama,3.5
118195,Tenchi: The Samurai Astronomer ,2012,Drama,3.5
97061,Broadway ,1929,Drama|Musical,3.5
117374,Running from Crazy ,2013,Documentary,3.5
83807,"Russell Peters: Red, White and Brown ",2008,Comedy|Documentary,3.5
141974,Felicidades ,2000,Comedy,3.5
116441,Heart of a Lion ,2013,Comedy|Drama|Romance,3.5
116421,The Ghost Story of Oiwa's Spirit ,1961,Horror,3.5
84232,"Love Nest, The ",1923,Comedy,3.5
142478,Hilde ,2009,Drama,3.5
116175,The Emperor's Candlesticks ,1937,Drama|Romance,3.5
142308,Virtual Weapon ,1997,(no genres listed),3.5
97186,Sinivalkoinen valhe ,2012,Documentary,3.5
97464,"Thirst for Love, The ",Ai no kawaki) ,Drama,3.5
117541,Home Sweet Home ,2008,Comedy,3.5
84128,"Tuesday, After Christmas ","Marti, dupa craciun) ",Drama|Romance,3.5
116961,Katatsumori ,1994,Documentary,3.5
97386,Choking Man ,2006,Drama,3.5
117584,The Boy in the Mirror ,2014,Adventure|Children|Drama|Fantasy,3.5
117484,Fatty and Mabel Adrift ,1916,Comedy,3.5
116921,Police State ,1987,Drama,3.5
117150,Dead Letter Office ,1998,Comedy|Drama|Romance,3.5
142525,Hannas Reise ,2014,Comedy|Romance,3.5
117592,Poto and Cabengo ,1980,Documentary,3.5
117634,Down to the Sea in Ships ,1949,Drama,3.5
142476,Keine Lieder über Liebe ,2005,Drama|Romance,3.5
117644,Dr. Socrates ,1935,Crime|Drama|Romance,3.5
142270,Act of Violence ,2008,Drama|Thriller,3.5
117310,Aashiqui 2 ,2013,Drama|Musical|Romance,3.5
117658,Dust Be My Destiny ,1939,Drama,3.5
97775,This Ain't California ,2012,Documentary,3.5
117698,The Orkly Kid ,1985,Comedy,3.5
116766,Deja Vu ,1985,Drama,3.5
97680,King Leopold's Ghost ,2006,Documentary,3.5
97254,Shakespeare-Wallah ,1965,Drama,3.5
116169,Reign of Assassins ,2010,Action,3.5
117415,Happiness ,2014,Documentary,3.5
117744,The Farmer Takes a Wife ,1935,Comedy|Romance,3.5
117869,Bastards ,2014,Documentary,3.5
142090,Noite Escura ,2004,Crime|Drama,3.5
97238,Making 'Do the Right Thing' ,1989,Documentary,3.5
97806,Stockholm East ,Stockholm Östra) ,Drama,3.5
142272,"Beaumarchais, l'insolent ",1996,Adventure|Romance,3.5
83833,Street Angel ,1928,Drama,3.5
137373,Post Coitum ,1997,Drama|Romance,3.5
142606,A Million ,2009,Thriller,3.5
109623,Love Games ,2012,Animation|Drama|Romance,3.5
106824,Scissere ,1982,Drama,3.5
143611,The Reunion ,1963,(no genres listed),3.5
106994,Baboona ,1935,Adventure|Documentary,3.5
101216,Shadow Boxers ,1999,Documentary,3.5
143575,Fuga de cerebros 2 ,2011,Action|Sci-Fi|Thriller,3.5
143529,Roukli ,2015,Drama,3.5
107199,Reel Rock 8 ,2013) ,Documentary,3.5
107202,Reel Rock 7 ,2012) ,Documentary,3.5
101133,Fog City Mavericks ,2007,Documentary,3.5
107380,Mike Tyson:  Undisputed Truth ,2013,Comedy,3.5
143502,Roots: The Gift ,1988,Drama,3.5
101058,East Meets West ,Dung sing sai tsau 2011) ,Comedy,3.5
107561,Someone Like Him ,Einer wie Bruno) ,Comedy|Drama,3.5
107656,Buddy Goes West ,Occhio alla penna) ,Comedy|Western,3.5
107690,Pretty Good for a Human ,People Not as Bad as They Seem) ,Comedy|Drama,3.5
143615,Pizza Connection ,1985,Action|Crime|Drama,3.5
101287,"Red Spectacles, The ",Jigoku no banken: akai megane) ,Comedy|Drama|Sci-Fi,3.5
82850,Convict 13 ,1920,Comedy,3.5
106212,Root of All Evil? ,2006,Documentary,3.5
106004,Maniac ,1963,Crime|Horror|Mystery|Romance|Thriller,3.5
143651,Rossini ,1997,Comedy,3.5
143649,Freedom ,2001,Drama,3.5
106024,"Return of Mod Squad, The ",1979,Crime|Drama,3.5
106141,Bad Chicken ,2013,Comedy,3.5
106202,Free The Mind ,2012,Documentary,3.5
106230,Free Radicals:  A History of Experimental Film ,2012,Documentary,3.5
106483,All Mine to Give ,1957,Drama|Romance,3.5
106363,Lumihiutalemuodostelma ,2012,Comedy|Drama,3.5
106382,Bedevilled ,1955,Crime|Drama,3.5
106405,Making the Boys ,2011) ,Documentary,3.5
101335,Stolen Seas ,2012,Adventure|Crime|Documentary,3.5
143627,A Rather Complicated Girl ,1969,Comedy|Romance,3.5
143623,Lenin: The Train ,1988,Drama,3.5
107713,Meat the Truth ,2008,Documentary,3.5
143494,The Pie-Covered Wagon ,1932,(no genres listed),3.5
107848,Vegucated ,2010,Comedy|Documentary,3.5
109066,You Ain't Seen Nothin' Yet ,Vous n'avez encore rien vu) ,Drama,3.5
108802,Cry in the Woods ,Den som frykter ulven) ,Crime|Thriller,3.5
108852,Behind Enemy Lines ,1997,Action|Thriller,3.5
108951,Rain or Shine ,1930,Comedy|Drama|Romance,3.5
143430,Jodi Arias: Dirty Little Secret ,2013,Drama|Romance,3.5
109032,Hornets' Nest ,1970,Action|Drama|War,3.5
109062,Mustalaishurmaaja ,1929,Drama|Romance,3.5
100338,"Life Apart: Hasidism in America, A ",1997,Documentary,3.5
100448,Right America: Feeling Wronged - Some Voices from the Campaign Trail ,2009) ,Documentary,3.5
100330,Kukuli ,1961,Drama,3.5
100308,Pressure Point ,1962,Drama,3.5
100294,Désiré ,1992,Comedy,3.5
109362,Mystery ,Fu cheng mi shi) ,Crime|Mystery|Thriller,3.5
100253,Karlsson Brothers ,Bröderna Karlsson) ,Comedy|Drama,3.5
109474,Satan's Sword ,Daibosatsu tôge) ,Action|Drama,3.5
108752,Headquarters ,Päämaja) ,Drama|War,3.5
143442,Directed by Sidney Lumet: How the Devil Was Made ,2008,Documentary,3.5
107851,Serrallonga ,2008,Adventure|Drama,3.5
107974,"Bride Comes Home, The ",1935,Comedy|Romance,3.5
100653,Salla: Selling the Silence ,2010,Documentary,3.5
100642,Sunday Lovers ,1980,Comedy|Drama|Romance,3.5
100613,Saving Lincoln ,2013,Drama,3.5
100593,Benji ,2012) ,Documentary,3.5
107964,Modern Boy ,Modeon boi) ,Drama,3.5
107966,Caught ,1987,Drama,3.5
108306,Another Dawn ,Distinto amanecer) ,Drama|Romance|Thriller,3.5
143448,Good-for-Nothing ,1960,Action,3.5
100534,In the Edges: The 'Grizzly Man' Session ,2005) ,Documentary,3.5
108332,"Mystery of the Yellow Room, The ","Mystère de la chambre jaune, Le) ",Comedy|Crime|Mystery,3.5
100521,Who Killed Vincent Chin? ,1987,Crime|Documentary,3.5
108389,We Need a Vacation ,Fais-moi des vacances) ,Comedy|Drama,3.5
143454,Youth in Fury ,1960,(no genres listed),3.5
108635,Beyond the Law ,Al di là della legge) ,Western,3.5
105792,"Stranger in Town, A ",1943,Drama|Romance,3.5
143683,Laura Lansing Slept Here ,1988,Comedy,3.5
105713,How to Meet Girls from a Distance ,2012,Comedy,3.5
144027,The Grim Game ,1919,(no genres listed),3.5
103598,"Hamlet, Prince of Denmark ",1980,Drama,3.5
103611,How to Live Forever ,2009,Documentary,3.5
103637,Arizona Raiders ,1965,Western,3.5
82395,Saving Shiloh ,2006,Children|Drama,3.5
102180,Casanova's Big Night ,1954,Adventure|Comedy,3.5
102158,Three Degrees Colder ,3° kälter) ,Drama|Romance,3.5
103784,Make Believe ,2010,Documentary,3.5
103424,Hypocrites ,1915,Drama|Fantasy,3.5
144008,Sutures ,2009,Horror|Thriller,3.5
143976,Home ,2014,Drama|Romance,3.5
103787,Gold ,2013,Western,3.5
102133,Revolution ,2012,Adventure|Documentary,3.5
103829,Tinpis Run ,1991,Comedy|Drama,3.5
143942,"Namu, the Killer Whale ",1966,Adventure|Children|Drama,3.5
103557,Tell Me and I Will Forget ,2010,Documentary,3.5
144092,The Violent Four ,1968,Crime|Drama,3.5
143937,Death of a Salesman ,2000,Drama,3.5
102529,"Harvest: 3,000 Years ",Mirt Sost Shi Amit) ,Drama,3.5
102807,Alive and Ticking ,Ein Tick anders) ,Comedy|Drama,3.5
102675,"Dead Man and Being Happy, The ",El muerto y ser feliz) ,Drama,3.5
103003,Whole ,2003,Documentary,3.5
103030,Any Day Now ,2012,Drama,3.5
144180,Mad As Hell ,2014,(no genres listed),3.5
102544,Below the Belt ,1980,Action|Comedy|Drama,3.5
82353,Solo Sunny ,1980,Drama|Musical|Romance,3.5
144102,La vita agra ,1964,(no genres listed),3.5
103180,"Reason, Debate and a Story ","Jukti, Takko Aar Gappo) ",Drama,3.5
102450,"Last Chance: Diary of Comedians, The ",Bokutachi no koukan nikki) ,Comedy|Drama,3.5
102429,"Little Thief, The ",La petite voleuse) ,Crime|Drama|Romance,3.5
144152,All About Them ,2015,Comedy|Romance,3.5
103296,Minamata: The Victims and Their World ,Minamata: Kanja-san to sono sekai) ,Documentary,3.5
144136,Framed ,1975,Action|Adventure|Crime|Thriller,3.5
103831,Out of Life ,Hors la vie) ,Drama,3.5
103840,Whisper of Sin ,Nuodemes uzkalbejimas) ,Drama,3.5
143697,Winnie the Pooh Discovers the Seasons ,1981,(no genres listed),3.5
143757,Il bell'Antonio ,1960,Drama,3.5
104757,Evocateur: The Morton Downey Jr. Movie ,2012,Documentary,3.5
143795,Tolgo Il Disturbo ,1990,Comedy,3.5
143777,Dirty Weekend ,1973,Comedy|Crime|Drama|Thriller,3.5
104923,This is Martin Bonner ,2013,Drama,3.5
104971,Imaginary Witness: Hollywood and the Holocaust ,2004) ,Documentary,3.5
105104,"Big Day, The ",We Met on the Vineyard) ,Comedy,3.5
105130,"Notebook, The ",A nagy füzet) ,Drama|War,3.5
104612,"Trust Us, This Is All Made Up ",2009,Comedy|Documentary,3.5
105296,Lincz ,2010,Drama|Thriller,3.5
105304,Thampu ,1978,Drama,3.5
143723,La storia vera della signora dalle camelie ,1981,Drama|Romance,3.5
143717,Meet Market ,2008,Comedy|Romance,3.5
105470,Extraction ,2013,Action,3.5
101636,"Man Called Gannon, A ",1968,Western,3.5
104726,Koch ,2012,Documentary,3.5
143813,Scandal in Sorrento ,1955,Comedy|Romance,3.5
143930,Cookie ,2013,Comedy|Drama,3.5
101950,Adventure for Two ,1943,Comedy|Drama|Romance|War,3.5
82491,Cooperstown ,1993,Drama,3.5
82525,Nömadak TX ,2006,Documentary|Musical,3.5
143906,Bonnie's Kids ,1973,Action|Crime|Drama,3.5
82531,One Foot in Heaven ,1941,Drama,3.5
104031,Fred & Vinnie ,2011,Comedy|Drama,3.5
104233,"Cat and the Canary, The ",1939,Comedy|Horror|Mystery,3.5
143870,The Perfect Date ,2010,Comedy|Romance,3.5
104406,Fill the Void ,Lemale et ha'halal) ,Drama,3.5
104276,"Legend of Kaspar Hauser, The ","Leggenda di Kaspar Hauser, La) ",Comedy|Drama|Mystery,3.5
104309,Moving the Mountain ,1994,Documentary,3.5
82595,Great Communist Bank Robbery ,Marele jaf comunist) ,Documentary,3.5
104352,Alias Ruby Blade ,2012,Documentary,3.5
143827,La Marcia Su Roma ,1962,Comedy,3.5
101878,God's Puzzle ,Kamisama no pazuru) ,Drama|Sci-Fi,3.5
109613,One Mile Away ,2012,Documentary,3.5
109640,I Don't Want to Be a Man ,Ich möchte kein Mann sein) ,Comedy|Romance,3.5
116132,Concrete Blondes ,2013,Action|Comedy|Crime,3.5
109726,Dorian Gray ,1970,Drama|Horror,3.5
113638,Myriad of Lights ,"Lights of Ten Thousand Homes, The) ",Drama,3.5
113668,Barquero ,1970,Western,3.5
113721,How the Myth Was Made: A Study of Robert Flaherty's Man of Aran ,1978,Documentary,3.5
113739,"Space Movie, The ",1980,Documentary,3.5
113751,"Birder's Guide to Everything, A ",2013,Comedy,3.5
98807,Mr. Belvedere Goes to College ,1949,Comedy,3.5
113970,Mi Amigo Hugo ,2014,Documentary,3.5
114062,"Motel Life, The ",2012,Drama|Mystery|Thriller,3.5
114068,Captivated ,2014,Documentary,3.5
98693,"Yes, But... ","Oui, mais...) ",Comedy|Drama|Romance,3.5
98633,My Lucky Stars ,Fuk sing go jiu) ,Action|Comedy,3.5
98611,Just Around the Corner ,1938,Comedy|Musical,3.5
142855,Paul Taylor Creative Domain ,2014,Documentary,3.5
114273,Bethlehem ,2013,Drama|Thriller|War,3.5
98591,Now Where Did the Seventh Company Get to? ,Mais où est donc passée la 7ème compagnie) ,Action|Comedy|War,3.5
113634,"Message from Akira Kurosawa: For Beautiful Movies, A ",Kurosawa Akira kara no messêji: Utsukushii eiga o) ,Documentary,3.5
113553,Breaking Point ,1976,Crime|Drama,3.5
113541,Sarraounia ,1986,Drama|War,3.5
113288,Ambush ,1950,Western,3.5
142951,Vaya con Dios ,2002,Comedy,3.5
113101,Overseas and Under Your Skin ,Maata meren alla) ,Comedy|Drama,3.5
113126,Val Lewton:  The Man in the Shadows ,2007,Documentary,3.5
142903,Ricochet ,2011,Crime|Drama|Mystery|Thriller,3.5
99054,"Ring Finger, The ",L'annulaire) ,Drama,3.5
113227,Impudent Girl ,L'effrontée) ,Comedy|Drama|Romance,3.5
113304,American Revolutionary: The Evolution of Grace Lee Boggs ,2013,Documentary,3.5
113495,"Act of Murder, An ",Live Today for Tomorrow) ,Crime|Drama|Film-Noir,3.5
113354,Who the F**K Is Arthur Fogel ,2013,Documentary,3.5
142889,A Brokedown Melody ,2004,Action|Adventure|Documentary|Drama,3.5
98958,Federico Fellini's Autobiography ,Federico Fellini - un autoritratto ritrovato) ,Documentary,3.5
142885,"You're a Good Sport, Charlie Brown ",1975,Animation|Children|Comedy,3.5
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story ,2012,Documentary,3.5
98929,Lotte Reiniger: Homage to the Inventor of the Silhouette Film ,2001,Documentary,3.5
114340,Free Range ,Ballaad maailma heakskiitmisest) ,Drama,3.5
114433,Dead Times ,"Temps morts, Les) ",Animation,3.5
114593,"Chasers, The ",Jakten) ,Drama|Romance|Thriller,3.5
115754,Stunt Rock ,1980,Action|Drama|Romance,3.5
115475,Blackbird ,2012,Drama,3.5
142748,The Dark ,1994,(no genres listed),3.5
98228,Walter ,1982,Drama,3.5
115673,So Be It ,2014,Documentary,3.5
115676,Hard Sun ,2014,Drama|Romance,3.5
115682,Winterhawk ,1975,Western,3.5
115763,Heart Beat ,1980,Drama,3.5
115460,Motivational Growth ,2013,Comedy|Horror,3.5
115772,Crimes Against Humanity ,2014,Comedy,3.5
115784,Jitterbugs ,1943,Comedy,3.5
115793,Breaking and Entering ,2010,Comedy|Documentary,3.5
116048,Cleopatra ,2003,Comedy|Drama,3.5
142626,Infinite ,2012,Drama|Sci-Fi,3.5
142620,Solomon's Perjury 1: Suspicion ,2015,(no genres listed),3.5
98273,"Last Trapper, The ",Le dernier trappeur) ,Adventure|Documentary,3.5
115421,Pleasure Party ,"Partie de plaisir, Une) ",Drama,3.5
114595,"Bridal Party in Hardanger, The ",Brudeferden i Hardanger) ,Drama|Romance,3.5
114947,"Red Tent, The ",Krasnaya palatka) ,Adventure|Drama|Fantasy,3.5
98473,"Sleeping Car Murder, The ",Compartiment tueurs) ,Drama|Mystery|Thriller,3.5
98464,New Fist of Fury ,Xin jing wu men) ,Action|Drama,3.5
114721,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales ,1982,Adventure|Animation|Children|Comedy,3.5
114764,SS Camp 5: Women's Hell ,SS Lager 5: L'inferno delle donne) ,Drama|Thriller|War,3.5
114773,Chained ,1934,Drama|Romance,3.5
114832,San Babila-8 P.M. ,San Babila ore 20: un delitto inutile) ,Drama,3.5
